customer_id,treatment,conversion,visit,exposure,class
IN-Robe-36087,1,0,0,0,Lost Cause
IN-Saha-87307,1,0,0,0,Lost Cause
IN-Paro-12635,1,0,0,0,Lost Cause
IN-Sath-95156,1,0,0,0,Lost Cause
IN-Narw-44075,1,1,1,1,Persuadables
IN-Patt-35005,1,0,0,0,Lost Cause
IN-Barp-19178,1,0,0,0,Lost Cause
IN-Sath-74913,0,0,0,0,Lost Cause
IN-Dhar-93303,1,0,0,0,Lost Cause
IN-Dals-99506,1,0,0,0,Lost Cause
IN-Chha-12797,1,0,0,0,Lost Cause
IN-Dhar-84480,1,0,0,0,Lost Cause
IN-Tegh-15024,1,0,0,0,Lost Cause
IN-Tali-91227,0,0,0,0,Lost Cause
IN-Robe-62569,1,0,0,0,Lost Cause
IN-Kend-41034,1,0,1,0,Persuadables
IN-Jash-59649,1,0,0,0,Lost Cause
IN-Barb-98987,1,0,1,1,Persuadables
IN-Barp-79325,1,0,0,0,Lost Cause
IN-Sirs-77077,1,0,0,0,Lost Cause
IN-Gari-80309,1,0,0,0,Lost Cause
IN-Chha-71837,1,0,0,0,Lost Cause
IN-Gaje-10121,1,0,0,0,Lost Cause
IN-Hald-42665,0,0,0,0,Lost Cause
IN-Akle-9041,1,0,0,0,Lost Cause
IN-Gari-95440,0,0,1,0,Dont Disturb
IN-Amre-33255,1,0,0,0,Lost Cause
IN-Kala-43893,1,0,0,0,Lost Cause
IN-Udum-97361,1,0,0,0,Lost Cause
IN-Pand-61335,1,0,0,0,Lost Cause
IN-Chha-92629,1,0,0,0,Lost Cause
IN-Hald-52017,1,0,0,0,Lost Cause
IN-Udum-48897,1,0,0,0,Lost Cause
IN-Ging-79606,1,0,0,0,Lost Cause
IN-Pilk-11613,0,0,0,0,Lost Cause
IN-Srin-46672,1,0,0,0,Lost Cause
IN-Pilk-55328,1,0,0,0,Lost Cause
IN-Bach-38028,1,0,0,0,Lost Cause
IN-Moga-26755,1,0,0,0,Lost Cause
IN-Madh-66669,1,0,1,0,Sure Thing
IN-Moga-56457,0,0,0,0,Lost Cause
IN-Supa-22951,1,0,0,0,Lost Cause
IN-Beta-9270,1,0,0,0,Lost Cause
IN-Gora-93298,1,0,0,0,Lost Cause
IN-Lete-22309,1,0,0,0,Lost Cause
IN-Deol-80013,1,0,0,0,Lost Cause
IN-Lal -52409,1,0,0,0,Lost Cause
IN-Ging-13412,1,0,0,1,Lost Cause
IN-Rang-34243,0,0,0,0,Lost Cause
IN-Ging-93050,1,0,0,0,Lost Cause
IN-Samb-67227,1,0,0,0,Lost Cause
IN-Kala-74930,1,0,0,0,Lost Cause
IN-Sheo-87540,1,0,0,0,Lost Cause
IN-Domb-25486,1,0,0,0,Lost Cause
IN-Alwa-94425,1,0,0,0,Lost Cause
IN-Manj-89176,1,0,0,0,Lost Cause
IN-Dhar-42791,1,0,0,0,Lost Cause
IN-Alwa-59724,1,0,0,0,Lost Cause
IN-Gora-8150,0,0,0,0,Lost Cause
IN-Samb-93267,1,0,0,0,Lost Cause
IN-Srin-58504,1,0,0,0,Lost Cause
IN-Beta-96997,1,0,0,0,Lost Cause
IN-Cala-6274,1,0,0,0,Lost Cause
IN-Tali-18262,1,0,0,0,Lost Cause
IN-Manj-17848,1,0,0,0,Lost Cause
IN-Amre-15408,1,0,0,0,Lost Cause
IN-Domb-8757,1,0,0,0,Lost Cause
IN-Chha-22188,1,0,0,0,Lost Cause
IN-Khed-12240,0,0,0,0,Lost Cause
IN-Rafi-98185,1,0,0,0,Lost Cause
IN-Dals-66513,1,0,0,0,Lost Cause
IN-Khed-72532,1,0,1,1,Persuadables
IN-Bach-92951,1,0,0,0,Lost Cause
IN-Pune-88602,1,0,0,0,Lost Cause
IN-Khed-91991,1,0,0,0,Lost Cause
IN-Mala-4437,1,0,0,0,Lost Cause
IN-Peri-92331,1,0,0,0,Lost Cause
IN-Lal -52545,1,0,0,0,Lost Cause
IN-Robe-93278,1,0,0,0,Lost Cause
IN-Alwa-3094,0,0,0,0,Lost Cause
IN-Hung-73856,1,0,1,0,Persuadables
IN-Ging-28537,1,0,0,0,Lost Cause
IN-Sheo-73434,1,0,0,1,Lost Cause
IN-Gari-29586,0,0,0,0,Lost Cause
IN-Barb-37047,1,0,0,0,Lost Cause
IN-Sath-48884,0,0,0,0,Lost Cause
IN-Kend-48267,1,0,0,0,Lost Cause
IN-Raja-38708,1,0,0,0,Lost Cause
IN-Supa-30379,1,0,0,0,Lost Cause
IN-Pune-29476,1,0,0,0,Lost Cause
IN-Lete-30069,1,0,0,0,Lost Cause
IN-Kang-23210,1,0,0,0,Lost Cause
IN-Pudu-61205,1,0,0,0,Lost Cause
IN-Manj-40958,1,0,0,0,Lost Cause
IN-Lete-50013,1,0,0,0,Lost Cause
IN-Kang-40509,1,0,0,0,Lost Cause
IN-Kang-20313,1,0,0,0,Lost Cause
IN-Alwa-48988,1,0,0,0,Lost Cause
IN-Jais-90404,0,0,0,0,Lost Cause
IN-Diam-7627,1,0,0,0,Lost Cause
IN-Bhub-2239,1,0,0,0,Lost Cause
IN-Dals-44449,1,0,0,0,Lost Cause
IN-Kend-55924,1,0,0,0,Lost Cause
IN-Gari-76698,1,0,0,0,Lost Cause
IN-Uran-41101,1,0,0,0,Lost Cause
IN-Pilk-27605,1,0,0,0,Lost Cause
IN-Tegh-19032,1,0,0,0,Lost Cause
IN-Sheo-14307,1,0,0,0,Lost Cause
IN-Bhay-96860,1,0,0,0,Lost Cause
IN-Manj-57955,1,0,0,0,Lost Cause
IN-Tegh-66280,1,0,0,0,Lost Cause
IN-Madh-73138,1,0,0,0,Lost Cause
IN-Udum-71207,1,0,0,0,Lost Cause
IN-Pudu-1749,1,0,0,0,Lost Cause
IN-Lal -17738,1,0,0,0,Lost Cause
IN-Pune-83059,1,0,0,0,Lost Cause
IN-Pilk-1893,1,0,0,0,Lost Cause
IN-Meer-65073,1,0,0,0,Lost Cause
IN-Alwa-35470,1,0,0,0,Lost Cause
IN-Pune-30843,1,0,0,0,Lost Cause
IN-Narw-88779,1,0,0,0,Lost Cause
IN-Hald-42372,1,0,0,0,Lost Cause
IN-Amre-90806,1,0,0,0,Lost Cause
IN-Kang-90454,1,0,0,0,Lost Cause
IN-Hung-92144,1,0,0,0,Lost Cause
IN-Gaje-35703,0,0,0,0,Lost Cause
IN-Puja-55121,1,0,1,1,Persuadables
IN-Hung-22847,1,0,0,0,Lost Cause
IN-Tiru-45209,1,0,0,0,Lost Cause
IN-Lete-56199,1,0,0,0,Lost Cause
IN-Dhar-96210,1,0,0,0,Lost Cause
IN-Lete-46739,0,0,0,0,Lost Cause
IN-Tiru-41357,0,0,0,0,Lost Cause
IN-Dava-16190,1,0,0,0,Lost Cause
IN-Lete-67676,1,0,0,0,Lost Cause
IN-Sath-48903,1,0,0,0,Lost Cause
IN-Bach-40708,1,0,1,0,Persuadables
IN-Beta-24350,1,0,0,0,Lost Cause
IN-Dava-39562,1,0,0,0,Lost Cause
IN-Rafi-37358,1,0,0,0,Lost Cause
IN-Cala-48982,1,0,0,0,Lost Cause
IN-Puja-14753,1,0,0,0,Lost Cause
IN-Tegh-15147,1,0,0,0,Lost Cause
IN-Bach-62328,1,0,0,0,Lost Cause
IN-Akle-63839,1,0,0,0,Lost Cause
IN-Amre-77478,0,0,0,0,Lost Cause
IN-Supa-81692,1,0,0,0,Lost Cause
IN-Udum-52283,0,0,0,0,Lost Cause
IN-Alwa-81733,1,0,1,0,Persuadables
IN-Cham-39510,1,0,0,0,Lost Cause
IN-Kend-40102,1,0,0,0,Lost Cause
IN-Narw-45471,0,0,0,0,Lost Cause
IN-Khed-25686,1,0,0,0,Lost Cause
IN-Alwa-2155,0,0,0,0,Lost Cause
IN-Diam-30325,1,0,0,0,Lost Cause
IN-Akle-37556,1,0,1,0,Persuadables
IN-Sheo-28525,1,0,0,0,Lost Cause
IN-Tegh-35087,1,0,0,0,Lost Cause
IN-Gaje-24234,1,0,1,0,Persuadables
IN-Gari-11339,1,0,0,0,Lost Cause
IN-Dava-35156,1,0,0,0,Lost Cause
IN-Elam-17978,0,0,0,0,Lost Cause
IN-Akle-18319,0,0,0,0,Lost Cause
IN-Robe-19832,1,0,0,0,Lost Cause
IN-Elam-30547,1,0,0,0,Lost Cause
IN-Tegh-91091,1,0,0,0,Lost Cause
IN-Hald-60171,1,0,0,0,Lost Cause
IN-Jais-88862,1,0,0,0,Lost Cause
IN-Cala-85741,0,0,0,0,Lost Cause
IN-Bach-32068,1,0,0,0,Lost Cause
IN-Madh-69303,0,0,0,0,Lost Cause
IN-Beta-12964,0,0,0,0,Lost Cause
IN-Kund-56658,1,0,0,0,Lost Cause
IN-Rafi-55254,0,0,0,0,Lost Cause
IN-Raja-22787,1,0,0,0,Lost Cause
IN-Bhay-56158,1,0,0,0,Lost Cause
IN-Adra-65357,1,0,0,0,Lost Cause
IN-Ging-18087,1,0,0,0,Lost Cause
IN-Uran-87608,1,0,0,0,Lost Cause
IN-Kala-51498,1,0,0,0,Lost Cause
IN-Jash-98107,1,0,0,0,Lost Cause
IN-Cham-2099,1,0,0,0,Lost Cause
IN-Tali-92494,1,0,0,0,Lost Cause
IN-Pudu-11218,1,0,0,0,Lost Cause
IN-Osma-45624,1,0,1,1,Persuadables
IN-Osma-21404,1,0,0,0,Lost Cause
IN-Udum-89637,0,0,0,0,Lost Cause
IN-Sath-28547,1,0,0,0,Lost Cause
IN-Paro-41628,1,0,0,0,Lost Cause
IN-Aist-30515,0,0,0,0,Lost Cause
IN-Dhar-19411,1,0,0,0,Lost Cause
IN-Bhay-48703,1,0,0,0,Lost Cause
IN-Patt-47644,1,0,0,0,Lost Cause
IN-Tali-31225,1,0,0,0,Lost Cause
IN-Jais-63721,1,0,0,0,Lost Cause
IN-Bhay-97116,0,0,0,0,Lost Cause
IN-Pune-84756,1,0,0,0,Lost Cause
IN-Patt-76621,1,0,0,0,Lost Cause
IN-Amre-26404,1,0,0,0,Lost Cause
IN-Madh-30177,1,0,0,0,Lost Cause
IN-Elam-25477,0,0,0,0,Lost Cause
IN-Sirs-25364,1,0,0,0,Lost Cause
IN-Domb-10865,1,0,0,0,Lost Cause
IN-Supa-28747,1,0,0,0,Lost Cause
IN-Kala-82150,0,0,0,0,Lost Cause
IN-Domb-77428,1,0,0,0,Lost Cause
IN-Gora-41201,1,0,0,0,Lost Cause
IN-Akle-73427,1,0,0,0,Lost Cause
IN-Deol-70018,0,0,0,0,Lost Cause
IN-Jais-20793,1,0,0,0,Lost Cause
IN-Jash-83951,1,0,1,1,Persuadables
IN-Uran-40328,1,0,0,0,Lost Cause
IN-Patt-30086,1,0,0,0,Lost Cause
IN-Pand-81430,1,0,1,0,Persuadables
IN-Patt-41260,0,0,0,0,Lost Cause
IN-Meer-12333,1,0,0,0,Lost Cause
IN-Domb-62138,1,0,0,0,Lost Cause
IN-Raja-80108,1,0,0,0,Lost Cause
IN-Dals-77347,0,0,0,0,Lost Cause
IN-Cham-24737,1,0,0,0,Lost Cause
IN-Soja-18615,0,0,0,0,Lost Cause
IN-Dhar-71028,1,0,0,0,Lost Cause
IN-Barp-26969,1,0,0,0,Lost Cause
IN-Lal -10816,0,0,0,0,Lost Cause
IN-Kang-9417,1,0,0,0,Lost Cause
IN-Dhar-81230,1,0,0,0,Lost Cause
IN-Alwa-70887,1,0,0,0,Lost Cause
IN-Tiru-91363,1,0,0,0,Lost Cause
IN-Robe-21185,1,0,0,0,Lost Cause
IN-Soja-96666,1,0,0,0,Lost Cause
IN-Sath-95303,1,0,1,0,Persuadables
IN-Amre-47426,1,0,0,0,Lost Cause
IN-Tali-10932,1,0,0,0,Lost Cause
IN-Tiru-93566,1,0,0,0,Lost Cause
IN-Hung-23529,1,0,0,0,Lost Cause
IN-Deol-14935,1,0,0,0,Lost Cause
IN-Sheo-65908,1,0,0,0,Lost Cause
IN-Cham-28056,1,0,0,0,Lost Cause
IN-Tiru-85189,1,0,0,0,Lost Cause
IN-Srin-70132,1,0,0,0,Lost Cause
IN-Sheo-33906,0,0,0,0,Lost Cause
IN-Puja-60956,1,0,0,0,Lost Cause
IN-Raja-88649,1,0,0,0,Lost Cause
IN-Barb-93089,0,0,0,0,Lost Cause
IN-Bhub-37157,1,0,0,0,Lost Cause
IN-Akle-63099,1,0,0,0,Lost Cause
IN-Osma-57527,1,0,0,0,Lost Cause
IN-Robe-24313,1,0,0,0,Lost Cause
IN-Beta-68354,1,0,0,0,Lost Cause
IN-Gari-46424,1,0,1,0,Sure Thing
IN-Udum-62269,1,0,0,0,Lost Cause
IN-Jash-36768,1,0,0,0,Lost Cause
IN-Dhar-59362,1,0,0,0,Lost Cause
IN-Udum-60651,1,0,0,0,Lost Cause
IN-Mala-774,1,0,0,0,Lost Cause
IN-Supa-72258,1,0,0,0,Lost Cause
IN-Akle-29968,1,0,0,0,Lost Cause
IN-Dava-11882,1,0,0,0,Lost Cause
IN-Rang-86868,1,0,1,0,Persuadables
IN-Lete-39059,1,0,0,0,Lost Cause
IN-Sirs-27770,0,0,0,0,Lost Cause
IN-Dhar-57523,1,0,0,0,Lost Cause
IN-Kang-26497,1,0,0,0,Lost Cause
IN-Dhar-60241,0,0,0,0,Lost Cause
IN-Lal -65375,1,0,0,0,Lost Cause
IN-Robe-14144,1,0,0,0,Lost Cause
IN-Ging-74508,1,0,0,0,Lost Cause
IN-Rafi-6791,1,0,0,0,Lost Cause
IN-Tegh-93028,1,0,0,0,Lost Cause
IN-Akle-91341,1,0,0,0,Lost Cause
IN-Mala-94741,1,0,0,0,Lost Cause
IN-Dava-30579,1,0,0,0,Lost Cause
IN-Pune-96718,1,0,0,0,Lost Cause
IN-Akle-5484,0,0,0,0,Lost Cause
IN-Peri-3984,1,0,0,0,Lost Cause
IN-Tegh-90985,1,0,0,1,Lost Cause
IN-Manj-69006,1,0,0,0,Lost Cause
IN-Udum-36845,1,0,0,0,Lost Cause
IN-Puja-63586,1,0,0,0,Lost Cause
IN-Manj-37671,1,0,0,0,Lost Cause
IN-Sheo-24201,1,0,0,0,Lost Cause
IN-Osma-27173,0,0,0,0,Lost Cause
IN-Barp-67210,1,0,0,0,Lost Cause
IN-Patt-78484,1,0,0,0,Lost Cause
IN-Raja-29058,1,0,0,0,Lost Cause
IN-Sheo-70019,1,0,0,0,Lost Cause
IN-Bhay-28356,0,0,0,0,Lost Cause
IN-Jash-55121,1,0,0,0,Lost Cause
IN-Alwa-89341,1,0,0,0,Lost Cause
IN-Deol-13401,0,0,0,0,Lost Cause
IN-Elam-36167,1,0,0,0,Lost Cause
IN-Domb-46675,1,0,1,0,Persuadables
IN-Sirs-52279,1,0,0,0,Lost Cause
IN-Cala-88557,1,0,0,0,Lost Cause
IN-Peri-55831,1,0,0,0,Lost Cause
IN-Rang-23313,1,0,0,0,Dont Disturb
IN-Sirs-56397,0,0,0,0,Lost Cause
IN-Gari-20506,0,0,0,0,Lost Cause
IN-Paro-37116,0,0,0,0,Lost Cause
IN-Paro-85617,1,0,0,0,Lost Cause
IN-Barb-665,1,0,0,0,Lost Cause
IN-Tegh-75495,1,0,0,0,Lost Cause
IN-Khed-20848,1,0,0,0,Lost Cause
IN-Akle-98148,1,0,0,0,Lost Cause
IN-Peri-60403,1,0,0,0,Lost Cause
IN-Amre-11601,1,0,0,0,Lost Cause
IN-Diam-83897,1,0,0,0,Lost Cause
IN-Jash-82249,1,0,0,0,Lost Cause
IN-Kend-74077,1,0,0,0,Lost Cause
IN-Sath-9700,1,0,0,0,Lost Cause
IN-Elam-1549,1,0,0,0,Lost Cause
IN-Uran-991,1,0,0,0,Lost Cause
IN-Tiru-86794,1,0,0,0,Lost Cause
IN-Uran-71283,0,0,0,0,Lost Cause
IN-Cham-78856,1,0,0,0,Lost Cause
IN-Moga-49426,1,0,0,0,Lost Cause
IN-Kund-51840,1,0,0,0,Lost Cause
IN-Udum-99021,1,0,0,0,Lost Cause
IN-Pand-73011,0,0,0,0,Lost Cause
IN-Ging-6734,1,0,0,0,Lost Cause
IN-Kund-77543,1,0,0,0,Lost Cause
IN-Osma-95108,0,0,0,0,Lost Cause
IN-Bach-41326,1,0,0,0,Lost Cause
IN-Dava-42086,1,0,0,0,Lost Cause
IN-Cham-84591,1,0,0,0,Lost Cause
IN-Barp-26632,1,0,0,0,Lost Cause
IN-Hald-1866,1,0,0,0,Lost Cause
IN-Soja-83786,1,0,0,0,Lost Cause
IN-Tiru-95032,1,0,0,0,Lost Cause
IN-Diam-17529,1,0,0,0,Lost Cause
IN-Lal -92883,1,0,0,0,Lost Cause
IN-Jais-64333,1,0,0,0,Lost Cause
IN-Dhar-42026,1,0,0,0,Lost Cause
IN-Pudu-30738,1,0,0,0,Lost Cause
IN-Puja-96415,1,0,0,0,Lost Cause
IN-Deol-7672,1,0,0,0,Lost Cause
IN-Gaje-96787,1,0,0,0,Lost Cause
IN-Madh-93288,1,0,1,0,Sure Thing
IN-Gora-93803,0,0,0,0,Lost Cause
IN-Samb-16919,1,0,0,0,Lost Cause
IN-Beta-41062,1,0,0,0,Lost Cause
IN-Tiru-72707,1,0,0,0,Lost Cause
IN-Saha-81308,1,0,0,0,Lost Cause
IN-Beta-97090,1,0,0,0,Lost Cause
IN-Meer-6338,1,0,1,0,Persuadables
IN-Soja-79275,1,0,0,0,Lost Cause
IN-Tiru-43558,1,0,0,0,Lost Cause
IN-Cham-44169,1,0,0,0,Lost Cause
IN-Robe-60848,1,0,0,0,Lost Cause
IN-Mala-20991,1,0,0,0,Lost Cause
IN-Bhay-20299,1,0,0,0,Lost Cause
IN-Cala-50522,1,0,0,0,Lost Cause
IN-Supa-28240,1,0,0,0,Lost Cause
IN-Kund-65316,1,0,0,0,Lost Cause
IN-Raja-81804,1,1,1,1,Sure Thing
IN-Jash-8669,1,0,0,0,Lost Cause
IN-Jash-88412,1,0,0,0,Lost Cause
IN-Akle-79449,1,0,1,0,Persuadables
IN-Soja-50657,1,0,0,0,Lost Cause
IN-Gora-99236,1,0,0,0,Lost Cause
IN-Jash-45813,1,0,0,0,Lost Cause
IN-Narw-95886,1,0,0,0,Lost Cause
IN-Alwa-17054,1,0,0,0,Lost Cause
IN-Dhar-30753,0,0,0,0,Lost Cause
IN-Tiru-15949,1,0,0,0,Lost Cause
IN-Kang-71463,1,0,0,0,Lost Cause
IN-Robe-62862,1,0,0,0,Lost Cause
IN-Narw-66335,1,0,0,0,Lost Cause
IN-Hald-4988,1,0,0,0,Lost Cause
IN-Soja-29745,1,0,0,0,Lost Cause
IN-Hald-36237,1,0,0,0,Lost Cause
IN-Bach-91831,1,0,0,0,Lost Cause
IN-Narw-2796,1,0,0,0,Lost Cause
IN-Tegh-83175,1,0,0,0,Lost Cause
IN-Saha-70194,1,0,0,0,Lost Cause
IN-Dava-8296,1,0,0,0,Lost Cause
IN-Alwa-15114,1,0,0,0,Lost Cause
IN-Narw-98881,1,0,0,0,Lost Cause
IN-Supa-11642,1,0,0,0,Lost Cause
IN-Kala-19772,1,0,1,1,Sure Thing
IN-Rafi-48202,1,0,0,0,Lost Cause
IN-Dava-15499,1,0,0,0,Lost Cause
IN-Kash-77972,1,0,1,1,Sure Thing
IN-Dhar-15668,1,0,0,0,Lost Cause
IN-Sath-65999,1,0,0,0,Lost Cause
IN-Dals-14852,0,0,0,0,Lost Cause
IN-Alwa-69299,1,0,0,0,Lost Cause
IN-Bhay-30356,1,0,0,0,Lost Cause
IN-Kala-29700,1,0,0,0,Lost Cause
IN-Narw-59051,1,0,0,0,Lost Cause
IN-Patt-83657,1,0,0,0,Lost Cause
IN-Tegh-97678,0,0,0,0,Lost Cause
IN-Kend-35409,1,0,0,0,Lost Cause
IN-Raja-3083,1,0,0,0,Lost Cause
IN-Pune-69248,1,0,0,0,Lost Cause
IN-Cala-35895,1,0,0,0,Lost Cause
IN-Sirs-70595,1,0,0,0,Lost Cause
IN-Elam-15290,1,0,0,0,Lost Cause
IN-Sirs-46478,1,0,0,0,Lost Cause
IN-Sath-52740,1,0,0,0,Lost Cause
IN-Meer-82376,1,0,0,0,Lost Cause
IN-Elam-76318,1,0,0,0,Lost Cause
IN-Elam-51777,1,0,0,0,Lost Cause
IN-Soja-87776,0,0,0,0,Lost Cause
IN-Supa-53263,1,0,0,0,Lost Cause
IN-Deol-96577,1,0,0,1,Lost Cause
IN-Gaje-11201,1,0,0,0,Lost Cause
IN-Sirs-36886,1,0,0,0,Lost Cause
IN-Dava-46753,1,0,0,0,Lost Cause
IN-Adra-69855,1,0,0,0,Lost Cause
IN-Aist-42150,0,0,0,0,Lost Cause
IN-Hung-80414,0,0,0,0,Lost Cause
IN-Sath-97821,1,0,0,0,Lost Cause
IN-Kang-61870,1,0,0,0,Lost Cause
IN-Barp-88898,0,0,0,0,Lost Cause
IN-Dals-59562,0,0,0,0,Lost Cause
IN-Bhub-16780,1,0,0,1,Lost Cause
IN-Tiru-49277,1,0,0,0,Lost Cause
IN-Alwa-69522,1,0,0,0,Lost Cause
IN-Moga-27531,1,0,0,0,Lost Cause
IN-Soja-28794,1,0,0,0,Lost Cause
IN-Osma-30709,0,0,0,0,Lost Cause
IN-Paro-28232,1,0,0,0,Lost Cause
IN-Paro-3285,1,0,0,0,Lost Cause
IN-Bhay-81152,1,0,0,0,Lost Cause
IN-Osma-78727,1,0,0,0,Lost Cause
IN-Domb-3694,1,0,0,0,Lost Cause
IN-Lal -16529,1,0,0,0,Lost Cause
IN-Diam-51112,1,0,0,0,Lost Cause
IN-Paro-19070,1,0,0,0,Lost Cause
IN-Moga-44612,1,0,0,0,Lost Cause
IN-Alwa-61585,1,0,0,0,Lost Cause
IN-Samb-37538,1,0,0,0,Lost Cause
IN-Madh-16057,1,0,0,0,Lost Cause
IN-Amre-61445,1,0,0,0,Lost Cause
IN-Sath-62093,1,0,0,0,Lost Cause
IN-Pand-43413,1,0,0,0,Lost Cause
IN-Cala-22470,1,0,0,0,Lost Cause
IN-Soja-70038,1,0,0,0,Lost Cause
IN-Gari-89489,1,0,0,0,Lost Cause
IN-Osma-21892,1,0,0,0,Lost Cause
IN-Dals-72240,1,0,0,0,Lost Cause
IN-Cham-50166,1,0,0,1,Lost Cause
IN-Cala-23953,1,0,0,0,Lost Cause
IN-Adra-9704,1,0,0,0,Lost Cause
IN-Aist-43618,1,0,0,0,Lost Cause
IN-Paro-51260,1,0,0,0,Lost Cause
IN-Paro-55145,1,0,0,0,Lost Cause
IN-Bhub-60115,1,0,0,0,Lost Cause
IN-Srin-45418,0,0,0,0,Lost Cause
IN-Amre-59467,1,0,0,0,Lost Cause
IN-Gari-81856,1,0,0,0,Lost Cause
IN-Soja-29060,1,0,0,0,Lost Cause
IN-Barp-76436,1,0,0,0,Lost Cause
IN-Mala-53823,1,0,0,0,Lost Cause
IN-Jais-82887,1,0,0,0,Lost Cause
IN-Saha-20296,1,0,0,0,Lost Cause
IN-Rafi-73706,1,0,0,0,Lost Cause
IN-Lete-69169,0,0,0,0,Lost Cause
IN-Saha-51489,1,0,0,0,Lost Cause
IN-Lal -43304,1,0,0,0,Lost Cause
IN-Puja-9432,1,0,0,0,Lost Cause
IN-Alwa-68501,1,0,1,0,Persuadables
IN-Saha-88374,1,0,0,0,Lost Cause
IN-Domb-77209,0,0,0,0,Lost Cause
IN-Deol-57518,1,0,0,0,Lost Cause
IN-Barb-5542,0,0,0,0,Lost Cause
IN-Gora-73556,1,0,0,0,Lost Cause
IN-Domb-32824,1,0,0,0,Lost Cause
IN-Jash-59210,1,0,0,0,Lost Cause
IN-Gari-23123,1,0,0,0,Lost Cause
IN-Madh-38182,0,0,0,0,Lost Cause
IN-Khed-92363,1,0,0,0,Lost Cause
IN-Amre-10836,0,0,0,0,Lost Cause
IN-Sirs-62494,1,0,0,0,Lost Cause
IN-Rang-43468,1,0,0,0,Lost Cause
IN-Bach-76993,1,0,0,0,Lost Cause
IN-Kund-56283,1,0,0,0,Lost Cause
IN-Chha-72639,0,0,0,0,Lost Cause
IN-Akle-44110,1,0,0,1,Lost Cause
IN-Gora-33603,1,0,1,1,Persuadables
IN-Manj-12785,1,0,0,0,Lost Cause
IN-Pune-78269,1,0,0,0,Lost Cause
IN-Bach-85294,1,0,0,0,Lost Cause
IN-Domb-27597,1,0,0,0,Lost Cause
IN-Moga-85896,1,0,0,0,Lost Cause
IN-Cham-5039,1,0,0,0,Lost Cause
IN-Osma-51489,1,0,0,0,Lost Cause
IN-Kend-32882,0,0,0,0,Lost Cause
IN-Madh-81705,1,0,0,0,Lost Cause
IN-Kala-72336,0,0,0,0,Lost Cause
IN-Tiru-85597,1,0,0,0,Lost Cause
IN-Akle-14507,1,0,0,0,Lost Cause
IN-Raja-64164,1,0,0,0,Lost Cause
IN-Kund-31253,1,0,0,0,Lost Cause
IN-Kash-13284,1,0,0,0,Lost Cause
IN-Pand-18850,1,0,0,0,Lost Cause
IN-Patt-50114,1,0,0,0,Lost Cause
IN-Amre-31378,1,0,0,0,Lost Cause
IN-Elam-43286,1,0,0,0,Lost Cause
IN-Tiru-83364,0,0,0,0,Lost Cause
IN-Dava-29886,0,0,0,0,Lost Cause
IN-Kala-69155,1,0,0,0,Lost Cause
IN-Srin-58609,1,0,0,0,Lost Cause
IN-Peri-92278,0,0,0,0,Lost Cause
IN-Dava-64514,1,0,0,0,Lost Cause
IN-Tegh-85893,1,0,0,0,Lost Cause
IN-Sirs-45334,1,0,0,0,Lost Cause
IN-Rafi-43979,1,0,0,0,Lost Cause
IN-Elam-51117,1,0,0,0,Lost Cause
IN-Alwa-46589,0,0,0,0,Lost Cause
IN-Alwa-75635,1,0,0,0,Lost Cause
IN-Jash-80246,1,0,0,0,Lost Cause
IN-Puja-66952,1,0,0,0,Lost Cause
IN-Pune-90467,0,0,1,0,Dont Disturb
IN-Gora-5824,1,0,0,0,Lost Cause
IN-Sath-74468,1,0,0,0,Lost Cause
IN-Bhub-74343,1,0,0,0,Lost Cause
IN-Pune-48063,1,0,1,0,Sure Thing
IN-Patt-4811,1,0,0,0,Lost Cause
IN-Lete-46004,1,0,0,0,Lost Cause
IN-Moga-93953,1,0,0,0,Lost Cause
IN-Lal -83501,1,0,0,0,Lost Cause
IN-Kang-8537,1,0,0,0,Lost Cause
IN-Sath-50088,1,0,0,0,Lost Cause
IN-Dava-31328,1,0,0,0,Lost Cause
IN-Pudu-99403,1,0,0,0,Lost Cause
IN-Elam-79568,0,0,0,0,Lost Cause
IN-Tali-17640,1,0,0,0,Lost Cause
IN-Barb-32121,1,0,0,0,Lost Cause
IN-Pudu-20243,1,0,0,0,Lost Cause
IN-Dals-53142,1,0,0,1,Lost Cause
IN-Elam-51656,1,0,0,0,Lost Cause
IN-Udum-10971,1,0,0,0,Lost Cause
IN-Robe-46884,1,0,0,0,Lost Cause
IN-Paro-59287,1,0,0,0,Lost Cause
IN-Pilk-31579,1,0,0,0,Lost Cause
IN-Manj-785,1,0,0,0,Lost Cause
IN-Adra-20737,1,0,1,1,Persuadables
IN-Deol-55579,1,0,0,0,Lost Cause
IN-Soja-8837,1,0,0,0,Lost Cause
IN-Jais-45369,1,0,0,0,Lost Cause
IN-Sirs-92526,1,0,0,0,Lost Cause
IN-Jash-20920,1,0,0,0,Dont Disturb
IN-Elam-46330,1,0,0,0,Lost Cause
IN-Hung-92751,1,0,0,0,Lost Cause
IN-Rafi-99910,1,0,0,0,Lost Cause
IN-Tiru-47067,1,0,0,0,Lost Cause
IN-Lal -1485,1,0,0,0,Lost Cause
IN-Lete-54185,1,0,0,0,Lost Cause
IN-Srin-33536,0,0,0,0,Lost Cause
IN-Udum-10605,0,0,0,0,Lost Cause
IN-Adra-63417,1,0,0,0,Lost Cause
IN-Sirs-58104,1,0,0,0,Lost Cause
IN-Kend-32306,1,0,1,0,Persuadables
